customer_id,timestamp,session_duration_seconds,device
2007-QVGAW,2024-05-25 17:28:17,278,mobile
2007-QVGAW,2024-05-27 18:23:51,263,desktop
2007-QVGAW,2024-06-12 04:37:07,326,desktop
2007-QVGAW,2024-06-12 15:23:08,289,mobile
2007-QVGAW,2024-06-18 13:41:12,536,mobile
2011-TRQYE,2024-04-21 21:08:41,323,mobile
2011-TRQYE,2024-04-28 04:04:24,444,mobile
2011-TRQYE,2024-04-28 21:26:11,687,tablet
2011-TRQYE,2024-04-29 18:07:51,911,mobile
2011-TRQYE,2024-05-01 00:34:35,470,mobile
2011-TRQYE,2024-05-03 17:21:09,522,mobile
2011-TRQYE,2024-05-14 08:31:08,814,desktop
2011-TRQYE,2024-05-31 13:43:41,310,desktop
2011-TRQYE,2024-06-13 09:12:57,206,desktop
2011-TRQYE,2024-06-13 23:20:54,248,mobile
2011-TRQYE,2024-06-25 20:05:00,123,desktop
2012-NWRPA,2024-04-05 14:29:03,321,desktop
2012-NWRPA,2024-05-10 17:34:50,180,mobile
2012-NWRPA,2024-05-11 07:54:59,562,mobile
2012-NWRPA,2024-05-12 00:08:12,516,mobile
2012-NWRPA,2024-05-26 06:50:58,395,mobile
2012-NWRPA,2024-05-27 04:26:50,242,mobile
2012-NWRPA,2024-05-28 07:31:14,816,desktop
2012-NWRPA,2024-05-29 16:24:01,378,desktop
2012-NWRPA,2024-06-26 00:53:24,283,mobile
2012-NWRPA,2024-06-26 15:46:36,206,mobile
2013-SGDXK,2024-04-04 01:27:10,1266,mobile
2013-SGDXK,2024-04-12 05:18:45,770,mobile
2013-SGDXK,2024-04-15 05:27:10,248,desktop
2013-SGDXK,2024-04-15 10:32:15,293,mobile
2013-SGDXK,2024-05-08 11:48:12,243,mobile
2013-SGDXK,2024-05-15 15:33:37,450,desktop
2013-SGDXK,2024-05-18 03:00:51,334,mobile
2013-SGDXK,2024-05-25 03:13:53,655,desktop
2013-SGDXK,2024-05-29 13:49:16,751,mobile
2013-SGDXK,2024-06-03 17:57:06,359,mobile
2013-SGDXK,2024-06-15 20:55:10,556,tablet
2013-SGDXK,2024-06-16 02:30:49,496,desktop
2013-SGDXK,2024-06-27 16:46:12,521,desktop
2013-SGDXK,2024-06-28 12:22:10,275,mobile
2013-SGDXK,2024-06-29 11:10:33,647,desktop
2014-MKGMH,2024-04-02 04:16:14,468,mobile
2014-MKGMH,2024-04-02 11:04:25,1154,mobile
2014-MKGMH,2024-04-03 04:34:26,515,mobile
2014-MKGMH,2024-04-16 07:48:31,601,mobile
2014-MKGMH,2024-04-16 11:18:17,492,desktop
2014-MKGMH,2024-04-16 22:26:00,270,mobile
2014-MKGMH,2024-04-19 17:07:13,345,desktop
2014-MKGMH,2024-04-21 08:42:19,409,mobile
2014-MKGMH,2024-04-27 15:22:03,244,mobile
2014-MKGMH,2024-04-28 07:26:51,402,tablet
2014-MKGMH,2024-04-30 17:48:25,536,mobile
2014-MKGMH,2024-05-04 00:53:18,943,tablet
2014-MKGMH,2024-05-06 03:41:41,587,mobile
2014-MKGMH,2024-05-08 18:51:34,1322,desktop
2014-MKGMH,2024-05-12 23:47:23,461,desktop
2014-MKGMH,2024-05-13 08:00:48,604,mobile
2014-MKGMH,2024-05-17 05:10:20,422,mobile
2014-MKGMH,2024-05-17 17:19:56,482,mobile
2014-MKGMH,2024-05-22 04:46:32,341,mobile
2014-MKGMH,2024-05-26 18:10:24,513,desktop
2014-MKGMH,2024-06-09 05:35:00,523,desktop
2014-MKGMH,2024-06-10 15:13:48,1061,mobile
2014-MKGMH,2024-06-16 23:31:14,296,mobile
2014-MKGMH,2024-06-17 23:05:24,480,desktop
2014-MKGMH,2024-06-23 00:26:49,235,desktop
2014-MKGMH,2024-06-27 21:55:42,192,mobile
2014-MKGMH,2024-06-28 14:09:06,441,mobile
2017-CCBLH,2024-04-04 16:21:52,574,desktop
2017-CCBLH,2024-04-04 16:56:59,234,mobile
2017-CCBLH,2024-04-11 23:17:22,689,mobile
2017-CCBLH,2024-04-20 00:50:14,422,desktop
2017-CCBLH,2024-04-21 18:18:14,360,mobile
2017-CCBLH,2024-04-22 06:40:09,350,desktop
2017-CCBLH,2024-04-23 08:14:21,566,desktop
2017-CCBLH,2024-04-27 03:28:13,527,desktop
2017-CCBLH,2024-04-28 18:07:56,837,tablet
2017-CCBLH,2024-04-28 20:29:20,473,desktop
2017-CCBLH,2024-05-01 23:55:56,984,mobile
2017-CCBLH,2024-05-03 19:05:31,616,desktop
2017-CCBLH,2024-05-07 14:13:47,479,mobile
2017-CCBLH,2024-05-10 22:16:40,451,mobile
2017-CCBLH,2024-05-11 18:09:45,586,desktop
2017-CCBLH,2024-05-24 06:35:56,249,desktop
2017-CCBLH,2024-05-27 22:45:46,503,mobile
2017-CCBLH,2024-06-04 23:11:09,635,mobile
2017-CCBLH,2024-06-07 05:58:03,389,mobile
2017-CCBLH,2024-06-07 21:29:19,291,mobile
2017-CCBLH,2024-06-10 09:42:13,523,mobile
2017-CCBLH,2024-06-12 17:35:11,496,mobile
2017-CCBLH,2024-06-15 00:37:52,827,mobile
2017-CCBLH,2024-06-16 03:15:38,1121,desktop
2017-CCBLH,2024-06-20 23:14:33,532,desktop
2017-CCBLH,2024-06-21 00:19:03,665,desktop
2017-CCBLH,2024-06-23 15:48:31,746,mobile
2017-CCBLH,2024-06-27 08:56:53,429,desktop
2018-PZKMU,2024-04-02 13:18:08,445,mobile
2018-PZKMU,2024-04-04 07:35:49,395,desktop
2018-PZKMU,2024-04-08 15:37:08,307,mobile
2018-PZKMU,2024-04-14 18:51:24,899,mobile
2018-PZKMU,2024-04-17 15:50:32,350,desktop
2018-PZKMU,2024-04-18 08:51:33,760,desktop
2018-PZKMU,2024-04-22 22:08:59,205,mobile
2018-PZKMU,2024-04-29 02:22:37,389,mobile
2018-PZKMU,2024-04-29 10:29:50,368,desktop
2018-PZKMU,2024-05-04 00:43:09,323,mobile
2018-PZKMU,2024-05-05 23:51:02,464,desktop
2018-PZKMU,2024-05-12 04:31:43,745,desktop
2018-PZKMU,2024-05-13 17:32:44,421,mobile
2018-PZKMU,2024-05-28 09:43:52,294,mobile
2018-PZKMU,2024-06-02 23:46:51,617,mobile
2018-PZKMU,2024-06-03 23:55:01,272,mobile
2018-PZKMU,2024-06-05 00:07:04,763,desktop
2018-PZKMU,2024-06-09 08:34:38,609,mobile
2018-PZKMU,2024-06-09 21:31:32,260,desktop
2018-PZKMU,2024-06-13 16:30:47,719,desktop
2018-PZKMU,2024-06-15 17:51:28,951,mobile
2018-PZKMU,2024-06-18 17:52:18,290,mobile
2018-PZKMU,2024-06-19 23:44:25,574,mobile
2018-PZKMU,2024-06-21 03:57:44,322,desktop
2018-QKYGT,2024-04-05 03:59:47,767,mobile
2018-QKYGT,2024-04-05 23:34:32,319,desktop
2018-QKYGT,2024-04-12 05:54:54,462,mobile
2018-QKYGT,2024-04-12 19:15:48,769,mobile
2018-QKYGT,2024-04-17 01:51:43,846,desktop
2018-QKYGT,2024-04-18 07:59:35,346,mobile
2018-QKYGT,2024-04-19 11:22:03,304,mobile
2018-QKYGT,2024-04-26 23:10:24,358,desktop
2018-QKYGT,2024-04-27 21:32:08,394,mobile
2018-QKYGT,2024-04-29 13:51:07,312,mobile
2018-QKYGT,2024-05-07 17:10:47,600,mobile
2018-QKYGT,2024-05-09 06:53:35,378,desktop
2018-QKYGT,2024-05-10 22:18:18,237,mobile
2018-QKYGT,2024-05-12 22:25:45,799,mobile
2018-QKYGT,2024-05-24 11:28:50,685,mobile
2018-QKYGT,2024-05-26 18:14:59,756,tablet
2018-QKYGT,2024-05-28 03:04:16,743,mobile
2018-QKYGT,2024-05-29 20:04:59,285,tablet
2018-QKYGT,2024-05-31 16:16:19,395,mobile
2018-QKYGT,2024-06-03 07:53:54,325,mobile
2018-QKYGT,2024-06-07 01:53:37,906,mobile
2018-QKYGT,2024-06-11 21:18:39,270,mobile
2018-QKYGT,2024-06-17 03:50:27,651,desktop
2018-QKYGT,2024-06-17 14:04:24,981,mobile
2018-QKYGT,2024-06-18 09:27:54,405,desktop
2018-QKYGT,2024-06-18 13:35:49,813,mobile
2018-QKYGT,2024-06-22 23:31:12,403,mobile
2018-QKYGT,2024-06-26 18:39:14,736,mobile
2019-HDCZY,2024-04-06 22:33:20,265,desktop
2019-HDCZY,2024-04-15 22:29:44,504,desktop
2019-HDCZY,2024-04-19 20:30:28,512,desktop
2019-HDCZY,2024-05-05 01:28:23,1148,desktop
2019-HDCZY,2024-05-10 06:18:15,454,mobile
2019-HDCZY,2024-05-18 22:08:20,422,mobile
2019-HDCZY,2024-05-25 07:50:53,425,desktop
2019-HDCZY,2024-06-01 18:24:04,469,mobile
2019-HDCZY,2024-06-03 02:24:51,785,mobile
2019-HDCZY,2024-06-15 07:54:11,529,desktop
2019-HDCZY,2024-06-19 11:10:26,547,desktop
2019-HDCZY,2024-06-29 22:51:49,658,mobile
2023-VQFDL,2024-04-06 18:52:36,958,desktop
2023-VQFDL,2024-04-07 00:13:01,479,desktop
2023-VQFDL,2024-04-19 02:43:32,611,tablet
2023-VQFDL,2024-04-25 17:36:22,610,desktop
2023-VQFDL,2024-04-29 00:57:36,564,mobile
2023-VQFDL,2024-05-04 07:06:30,384,mobile
2023-VQFDL,2024-05-07 04:38:46,493,desktop
2023-VQFDL,2024-05-09 04:00:46,1037,mobile
2023-VQFDL,2024-05-12 17:24:21,179,tablet
2023-VQFDL,2024-05-14 16:58:38,469,desktop
2023-VQFDL,2024-05-15 17:42:16,249,mobile
2023-VQFDL,2024-05-15 19:08:32,1080,mobile
2023-VQFDL,2024-05-18 04:54:56,207,mobile
2023-VQFDL,2024-05-20 20:28:07,659,mobile
2023-VQFDL,2024-05-23 06:02:58,553,tablet
2023-VQFDL,2024-05-23 22:12:49,807,desktop
2023-VQFDL,2024-05-30 14:08:24,441,mobile
2023-VQFDL,2024-06-06 01:47:18,632,mobile
2023-VQFDL,2024-06-10 15:47:18,569,mobile
2023-VQFDL,2024-06-15 02:21:51,495,desktop
2023-VQFDL,2024-06-24 07:37:21,106,mobile
2023-VQFDL,2024-06-30 07:48:45,247,mobile
2024-BASKD,2024-04-05 04:08:16,533,mobile
2024-BASKD,2024-04-05 08:51:49,256,desktop
2024-BASKD,2024-04-05 23:25:45,409,desktop
2024-BASKD,2024-04-12 06:11:34,525,mobile
2024-BASKD,2024-04-15 17:15:33,512,mobile
2024-BASKD,2024-04-22 03:22:15,259,mobile
2024-BASKD,2024-04-24 20:17:24,1357,mobile
2024-BASKD,2024-04-26 04:17:04,522,tablet
2024-BASKD,2024-04-29 09:30:04,230,desktop
2024-BASKD,2024-04-29 17:44:22,1145,tablet
2024-BASKD,2024-04-30 18:53:45,384,desktop
2024-BASKD,2024-05-01 01:22:31,304,desktop
2024-BASKD,2024-05-04 08:13:36,869,mobile
2024-BASKD,2024-05-07 11:31:29,537,mobile
2024-BASKD,2024-05-11 09:48:39,276,desktop
2024-BASKD,2024-05-13 11:22:28,490,desktop
2024-BASKD,2024-05-17 23:22:55,1024,desktop
2024-BASKD,2024-05-28 05:02:39,518,desktop
2024-BASKD,2024-06-10 14:54:27,756,mobile
2024-BASKD,2024-06-16 00:49:10,824,mobile
2025-JKFWI,2024-04-06 04:49:51,590,desktop
2025-JKFWI,2024-04-09 05:13:33,423,desktop
2025-JKFWI,2024-04-11 21:18:35,228,mobile
2025-JKFWI,2024-04-17 09:54:38,552,mobile
2025-JKFWI,2024-04-19 04:47:49,174,mobile
2025-JKFWI,2024-04-19 09:09:51,287,mobile
2025-JKFWI,2024-04-19 09:57:04,605,mobile
2025-JKFWI,2024-04-22 04:18:31,564,mobile
2025-JKFWI,2024-04-22 16:12:30,1014,mobile
2025-JKFWI,2024-04-27 13:38:11,441,mobile
2025-JKFWI,2024-04-28 05:43:04,1000,mobile
2025-JKFWI,2024-05-01 07:02:32,905,mobile
2025-JKFWI,2024-05-02 19:57:35,501,desktop
2025-JKFWI,2024-05-05 10:58:19,1441,desktop
2025-JKFWI,2024-05-08 03:22:47,1434,desktop
2025-JKFWI,2024-05-08 04:41:29,620,desktop
2025-JKFWI,2024-05-15 16:10:51,431,mobile
2025-JKFWI,2024-05-15 18:52:52,608,mobile
2025-JKFWI,2024-05-22 14:14:56,653,tablet
2025-JKFWI,2024-05-27 09:57:04,526,tablet
2025-JKFWI,2024-05-27 11:41:15,821,mobile
2025-JKFWI,2024-06-06 14:23:23,206,mobile
2025-JKFWI,2024-06-11 00:18:10,672,mobile
2025-JKFWI,2024-06-12 20:43:53,277,mobile
2025-JKFWI,2024-06-19 02:39:43,689,mobile
2025-JKFWI,2024-06-25 00:40:46,447,tablet
2025-JKFWI,2024-06-30 04:47:15,112,tablet
2026-TGDHM,2024-04-04 08:22:55,704,desktop
2026-TGDHM,2024-04-24 19:41:42,259,mobile
2026-TGDHM,2024-04-26 11:34:57,761,desktop
2026-TGDHM,2024-04-28 13:18:54,534,mobile
2026-TGDHM,2024-05-03 09:10:47,288,desktop
2026-TGDHM,2024-05-03 17:03:13,740,mobile
2026-TGDHM,2024-05-15 22:38:19,1013,desktop
2026-TGDHM,2024-05-16 03:05:25,723,mobile
2026-TGDHM,2024-05-17 13:43:08,376,mobile
2026-TGDHM,2024-05-21 13:51:16,426,desktop
2026-TGDHM,2024-05-21 19:55:14,722,desktop
2026-TGDHM,2024-05-24 11:08:15,285,desktop
2026-TGDHM,2024-05-24 18:07:21,246,mobile
2026-TGDHM,2024-06-06 15:51:07,1103,mobile
2026-TGDHM,2024-06-08 10:16:26,274,mobile
2026-TGDHM,2024-06-09 14:46:58,326,desktop
2026-TGDHM,2024-06-16 18:58:41,716,mobile
2026-TGDHM,2024-06-17 00:23:34,495,desktop
2026-TGDHM,2024-06-24 18:50:20,1079,tablet
2026-TGDHM,2024-06-27 04:43:04,351,mobile
2027-CWDNU,2024-04-03 18:11:02,507,desktop
2027-CWDNU,2024-04-11 22:16:08,496,desktop
2027-CWDNU,2024-04-14 17:04:49,1837,desktop
2027-CWDNU,2024-04-16 17:53:36,207,desktop
2027-CWDNU,2024-04-22 18:26:06,454,mobile
2027-CWDNU,2024-04-23 01:54:39,655,desktop
2027-CWDNU,2024-04-23 18:50:00,568,mobile
2027-CWDNU,2024-05-12 23:18:54,381,mobile
2027-CWDNU,2024-05-15 16:34:42,561,desktop
2027-CWDNU,2024-05-20 22:54:41,627,desktop
2027-CWDNU,2024-05-24 11:32:15,556,desktop
2027-CWDNU,2024-05-24 12:43:02,201,desktop
2027-CWDNU,2024-05-27 18:39:43,428,desktop
2027-CWDNU,2024-05-29 01:57:06,698,mobile
2027-CWDNU,2024-06-01 16:22:17,628,desktop
2027-CWDNU,2024-06-04 18:42:19,212,desktop
2027-CWDNU,2024-06-05 08:21:54,536,desktop
2027-CWDNU,2024-06-09 17:31:43,360,mobile
2027-CWDNU,2024-06-09 18:26:11,231,desktop
2027-CWDNU,2024-06-21 13:30:39,369,mobile
2027-CWDNU,2024-06-23 17:15:10,416,desktop
2027-CWDNU,2024-06-25 21:20:02,144,tablet
2027-CWDNU,2024-06-26 14:06:36,129,mobile
2027-CWDNU,2024-06-28 16:44:03,222,desktop
2027-DNKIV,2024-04-04 10:52:08,1074,mobile
2027-DNKIV,2024-04-11 19:17:15,379,mobile
2027-DNKIV,2024-04-14 00:58:47,824,desktop
2027-DNKIV,2024-04-25 12:32:44,391,desktop
2027-DNKIV,2024-04-26 03:42:31,608,tablet
2027-DNKIV,2024-05-01 04:12:56,250,desktop
2027-DNKIV,2024-05-03 15:11:31,854,desktop
2027-DNKIV,2024-05-05 15:44:13,1051,desktop
2027-DNKIV,2024-05-08 19:49:07,635,desktop
2027-DNKIV,2024-05-09 13:52:57,694,desktop
2027-DNKIV,2024-05-12 07:48:51,246,mobile
2027-DNKIV,2024-05-17 01:16:10,777,desktop
2027-DNKIV,2024-05-17 07:17:37,1379,mobile
2027-DNKIV,2024-05-20 01:57:20,167,mobile
2027-DNKIV,2024-05-20 18:06:51,556,mobile
2027-DNKIV,2024-05-21 13:48:22,178,mobile
2027-DNKIV,2024-05-31 04:43:53,750,mobile
2027-DNKIV,2024-06-01 14:15:26,690,desktop
2027-DNKIV,2024-06-03 19:08:44,342,mobile
2027-DNKIV,2024-06-06 15:34:50,1672,desktop
2027-DNKIV,2024-06-06 23:16:08,243,tablet
2027-DNKIV,2024-06-15 14:47:25,517,mobile
2027-DNKIV,2024-06-16 13:52:26,896,mobile
2027-DNKIV,2024-06-22 19:16:58,623,mobile
2027-FECZV,2024-04-16 01:47:53,359,mobile
2027-FECZV,2024-04-17 19:52:08,443,mobile
2027-FECZV,2024-04-18 05:23:19,543,mobile
2027-FECZV,2024-04-19 20:13:38,752,desktop
2027-FECZV,2024-05-03 02:24:03,516,mobile
2027-FECZV,2024-05-03 14:09:06,385,mobile
2027-FECZV,2024-05-09 23:15:33,439,desktop
2027-FECZV,2024-05-17 01:42:12,451,desktop
2027-FECZV,2024-05-24 17:20:47,996,mobile
2027-FECZV,2024-05-24 21:40:07,1265,mobile
2027-FECZV,2024-05-28 20:18:10,646,mobile
2027-FECZV,2024-06-03 00:25:42,458,desktop
2027-FECZV,2024-06-06 17:16:20,418,desktop
2027-FECZV,2024-06-23 03:25:43,369,mobile
2027-FECZV,2024-06-30 17:21:08,261,tablet
2027-OAQQC,2024-04-11 21:36:00,1249,mobile
2027-OAQQC,2024-04-20 20:03:30,402,desktop
2027-OAQQC,2024-04-21 18:01:32,353,mobile
2027-OAQQC,2024-04-21 23:58:20,224,mobile
2027-OAQQC,2024-05-02 18:48:01,355,mobile
2027-OAQQC,2024-05-06 05:07:06,1388,tablet
2027-OAQQC,2024-05-06 09:53:35,729,desktop
2027-OAQQC,2024-05-29 02:01:20,402,desktop
2027-OAQQC,2024-06-04 00:26:13,194,mobile
2027-OAQQC,2024-06-06 23:56:25,1018,mobile
2027-OAQQC,2024-06-19 20:16:56,112,mobile
2027-WKXMW,2024-04-03 23:39:13,796,desktop
2027-WKXMW,2024-04-09 13:18:40,386,mobile
2027-WKXMW,2024-04-10 13:08:51,505,desktop
2027-WKXMW,2024-04-14 10:40:17,664,mobile
2027-WKXMW,2024-04-22 08:52:50,487,mobile
2027-WKXMW,2024-04-24 11:39:54,461,mobile
2027-WKXMW,2024-04-27 10:28:54,650,mobile
2027-WKXMW,2024-04-27 21:27:32,341,mobile
2027-WKXMW,2024-04-30 08:38:24,1054,mobile
2027-WKXMW,2024-05-01 02:25:52,295,mobile
2027-WKXMW,2024-05-01 05:59:43,802,mobile
2027-WKXMW,2024-05-03 14:35:22,383,mobile
2027-WKXMW,2024-05-04 05:59:22,452,desktop
2027-WKXMW,2024-05-11 03:26:57,112,mobile
2027-WKXMW,2024-05-11 21:24:01,290,mobile
2027-WKXMW,2024-05-13 17:57:04,635,mobile
2027-WKXMW,2024-05-13 21:49:26,1091,desktop
2027-WKXMW,2024-05-17 11:08:47,417,mobile
2027-WKXMW,2024-05-17 21:36:00,572,desktop
2027-WKXMW,2024-05-19 01:36:16,904,mobile
2027-WKXMW,2024-05-20 14:26:16,365,mobile
2027-WKXMW,2024-05-21 09:57:38,486,desktop
2027-WKXMW,2024-06-06 13:28:30,1281,mobile
2027-WKXMW,2024-06-10 07:47:41,727,desktop
2027-WKXMW,2024-06-13 02:41:18,399,desktop
2027-WKXMW,2024-06-13 12:01:44,520,mobile
2027-WKXMW,2024-06-16 06:58:35,609,tablet
2027-WKXMW,2024-06-21 12:45:10,397,mobile
2027-WKXMW,2024-06-26 11:36:51,582,mobile
2030-BTZRO,2024-04-06 13:08:32,897,mobile
2030-BTZRO,2024-04-08 00:05:57,387,mobile
2030-BTZRO,2024-04-09 23:05:52,1062,mobile
2030-BTZRO,2024-04-17 15:05:39,410,mobile
2030-BTZRO,2024-04-18 02:48:15,248,mobile
2030-BTZRO,2024-04-21 20:27:25,232,desktop
2030-BTZRO,2024-04-23 04:09:12,1631,mobile
2030-BTZRO,2024-04-27 13:17:08,902,desktop
2030-BTZRO,2024-04-28 07:41:50,554,desktop
2030-BTZRO,2024-04-28 11:44:29,629,mobile
2030-BTZRO,2024-04-29 14:26:52,376,mobile
2030-BTZRO,2024-05-02 11:50:52,318,mobile
2030-BTZRO,2024-05-03 23:48:57,477,tablet
2030-BTZRO,2024-05-04 23:05:48,380,desktop
2030-BTZRO,2024-05-10 05:19:53,160,desktop
2030-BTZRO,2024-05-13 22:17:06,1385,mobile
2030-BTZRO,2024-05-18 11:24:08,901,desktop
2030-BTZRO,2024-05-23 21:04:55,521,mobile
2030-BTZRO,2024-05-30 18:01:50,418,desktop
2030-BTZRO,2024-05-31 12:12:22,181,mobile
2030-BTZRO,2024-06-13 20:09:32,169,desktop
2030-BTZRO,2024-06-14 01:14:32,124,desktop
2030-BTZRO,2024-06-16 11:29:29,437,desktop
2030-BTZRO,2024-06-16 19:29:38,242,desktop
2030-BTZRO,2024-06-19 02:02:32,267,mobile
2030-BTZRO,2024-06-26 17:49:22,199,desktop
2034-CGRHZ,2024-04-11 16:57:17,704,desktop
2034-CGRHZ,2024-04-12 09:12:51,346,desktop
2034-CGRHZ,2024-04-14 12:28:48,767,mobile
2034-CGRHZ,2024-04-20 04:05:23,199,tablet
2034-CGRHZ,2024-04-24 13:17:13,676,mobile
2034-CGRHZ,2024-04-30 10:18:42,694,mobile
2034-CGRHZ,2024-05-21 00:37:11,929,mobile
2034-CGRHZ,2024-05-23 02:38:54,342,tablet
2034-CGRHZ,2024-05-23 03:44:32,671,desktop
2034-CGRHZ,2024-05-23 10:50:04,733,mobile
2034-CGRHZ,2024-06-02 20:21:22,367,desktop
2034-CGRHZ,2024-06-19 01:52:53,230,mobile
2034-CGRHZ,2024-06-23 03:40:21,442,mobile
2034-CGRHZ,2024-06-24 02:31:37,112,mobile
2034-CGRHZ,2024-06-28 21:20:02,359,mobile
2034-CGRHZ,2024-06-30 11:45:21,290,mobile
2034-GDRCN,2024-04-02 04:07:25,177,desktop
2034-GDRCN,2024-04-04 04:11:54,181,mobile
2034-GDRCN,2024-04-07 01:45:12,400,mobile
2034-GDRCN,2024-04-19 16:12:25,457,mobile
2034-GDRCN,2024-04-21 08:25:22,792,desktop
2034-GDRCN,2024-04-25 05:05:30,662,desktop
2034-GDRCN,2024-05-02 11:20:44,1067,desktop
2034-GDRCN,2024-05-02 13:03:38,513,mobile
2034-GDRCN,2024-05-15 21:42:42,838,desktop
2034-GDRCN,2024-05-16 07:58:44,515,mobile
2034-GDRCN,2024-05-17 05:37:25,434,mobile
2034-GDRCN,2024-05-17 08:10:38,1491,desktop
2034-GDRCN,2024-05-17 12:19:59,588,mobile
2034-GDRCN,2024-05-19 04:13:49,529,mobile
2034-GDRCN,2024-05-23 01:56:27,276,mobile
2034-GDRCN,2024-05-26 08:56:24,663,desktop
2034-GDRCN,2024-05-29 23:21:00,333,desktop
2034-GDRCN,2024-06-09 05:07:22,473,mobile
2034-GDRCN,2024-06-14 23:17:51,1473,desktop
2034-GDRCN,2024-06-20 11:52:30,271,mobile
2034-GDRCN,2024-06-23 03:24:48,232,mobile
2034-GDRCN,2024-06-23 14:58:53,187,desktop
2034-GDRCN,2024-06-28 13:38:31,471,mobile
2037-SGXHH,2024-04-08 06:23:44,262,mobile
2037-SGXHH,2024-04-09 05:20:37,415,desktop
2037-SGXHH,2024-04-22 20:23:48,1107,mobile
2037-SGXHH,2024-04-23 12:58:51,571,desktop
2037-SGXHH,2024-04-25 00:29:29,451,tablet
2037-SGXHH,2024-04-29 00:09:49,252,desktop
2037-SGXHH,2024-05-04 07:15:45,1547,mobile
2037-SGXHH,2024-05-05 00:39:12,459,mobile
2037-SGXHH,2024-05-09 10:08:19,521,desktop
2037-SGXHH,2024-05-11 10:28:56,518,desktop
2037-SGXHH,2024-05-15 18:07:41,455,mobile
2037-SGXHH,2024-05-29 23:23:32,352,mobile
2037-SGXHH,2024-06-03 17:54:37,235,mobile
2037-SGXHH,2024-06-12 06:19:11,336,mobile
2037-SGXHH,2024-06-14 07:13:40,477,desktop
2037-SGXHH,2024-06-15 10:13:16,512,mobile
2037-SGXHH,2024-06-28 04:18:25,461,mobile
2037-XJFUP,2024-04-04 09:42:18,616,desktop
2037-XJFUP,2024-04-06 18:14:56,152,mobile
2037-XJFUP,2024-04-15 03:41:19,617,mobile
2037-XJFUP,2024-04-17 07:56:03,710,mobile
2037-XJFUP,2024-04-17 09:33:19,698,mobile
2037-XJFUP,2024-04-20 19:18:28,454,mobile
2037-XJFUP,2024-04-21 10:39:45,399,desktop
2037-XJFUP,2024-04-22 11:20:02,922,tablet
2037-XJFUP,2024-04-25 03:55:49,530,mobile
2037-XJFUP,2024-05-01 16:21:29,268,desktop
2037-XJFUP,2024-05-02 10:38:05,134,mobile
2037-XJFUP,2024-05-08 01:38:22,210,mobile
2037-XJFUP,2024-05-10 03:06:35,630,tablet
2037-XJFUP,2024-05-11 03:19:59,592,mobile
2037-XJFUP,2024-05-24 15:13:55,784,desktop
2037-XJFUP,2024-05-27 00:25:49,210,tablet
2037-XJFUP,2024-05-29 13:56:39,425,desktop
2037-XJFUP,2024-06-07 22:38:27,318,tablet
2037-XJFUP,2024-06-14 07:02:38,279,desktop
2037-XJFUP,2024-06-15 06:07:30,312,desktop
2037-XJFUP,2024-06-20 03:10:48,143,mobile
2037-XJFUP,2024-06-25 16:54:14,257,desktop
2037-XJFUP,2024-06-27 21:55:27,270,mobile
2037-XJFUP,2024-06-28 03:37:15,259,mobile
2038-LLMLM,2024-04-04 19:36:28,1113,desktop
2038-LLMLM,2024-04-17 10:57:16,403,mobile
2038-LLMLM,2024-04-17 11:35:37,415,mobile
2038-LLMLM,2024-05-01 00:28:01,284,desktop
2038-LLMLM,2024-05-11 15:19:59,508,mobile
2038-LLMLM,2024-05-28 20:54:31,540,desktop
2038-LLMLM,2024-05-29 22:26:24,509,desktop
2038-LLMLM,2024-06-09 17:09:35,354,mobile
2038-LLMLM,2024-06-12 07:28:55,413,mobile
2038-LLMLM,2024-06-21 18:58:53,843,desktop
2038-OEQZH,2024-04-04 11:14:55,672,desktop
2038-OEQZH,2024-04-17 15:39:36,469,mobile
2038-OEQZH,2024-04-28 16:39:07,685,desktop
2038-OEQZH,2024-04-29 22:10:36,163,desktop
2038-OEQZH,2024-05-05 02:47:58,705,mobile
2038-OEQZH,2024-05-05 07:45:05,472,desktop
2038-OEQZH,2024-05-15 23:59:36,376,mobile
2038-OEQZH,2024-05-22 09:23:52,326,mobile
2038-OEQZH,2024-06-09 12:29:31,191,mobile
2038-OEQZH,2024-06-13 06:36:46,366,desktop
2038-OEQZH,2024-06-14 22:27:14,1213,mobile
2038-OEQZH,2024-06-21 15:30:47,841,mobile
2038-YSEZE,2024-04-07 07:45:46,254,mobile
2038-YSEZE,2024-04-25 17:32:10,669,desktop
2038-YSEZE,2024-04-26 08:38:01,364,tablet
2038-YSEZE,2024-04-29 00:40:59,553,mobile
2038-YSEZE,2024-05-13 20:08:31,392,desktop
2038-YSEZE,2024-05-26 06:53:04,605,desktop
2038-YSEZE,2024-05-29 04:09:06,562,mobile
2038-YSEZE,2024-05-31 03:12:18,591,tablet
2038-YSEZE,2024-06-01 09:02:54,781,mobile
2038-YSEZE,2024-06-02 14:38:03,233,desktop
2038-YSEZE,2024-06-11 12:46:37,121,mobile
2038-YSEZE,2024-06-18 05:21:07,294,mobile
2038-YSEZE,2024-06-19 02:53:55,1367,desktop
2038-YSEZE,2024-06-20 17:50:17,317,mobile
2038-YSEZE,2024-06-25 01:05:26,532,tablet
2038-YSEZE,2024-06-27 16:39:23,365,desktop
2038-YSEZE,2024-06-29 00:36:36,1076,desktop
2039-JONDJ,2024-04-02 01:30:17,439,desktop
