customer_id,tenure,monthly_charges,contract,payment_method,internet_service,senior_citizen,partner,dependents,num_addons_active,total_logins_90d,recent_30d_vs_older_60d_ratio,avg_session_duration_recent_30d,num_tickets,pct_unresolved,avg_resolution_time_hours,avg_usage_count
0621-HJWXJ,63,81.55,Month-to-month,Bank transfer (automatic),Fiber optic,0,Yes,No,1,27,0.2857142857142857,544.3333333333334,3,0.0,14.01,4.428571428571429
5844-QVTAT,33,58.45,One year,Mailed check,DSL,0,Yes,Yes,3,21,0.75,608.7777777777778,4,0.75,11.84,2.619047619047619
8905-IAZPF,69,95.65,One year,Credit card (automatic),Fiber optic,0,Yes,No,3,12,0.5,399.75,5,0.0,3.408,10.703703703703704
5394-MEITZ,60,80.6,Two year,Bank transfer (automatic),DSL,0,Yes,Yes,5,11,0.2222222222222222,321.5,2,0.0,6.675000000000001,9.12
6859-QNXIQ,72,113.1,Two year,Bank transfer (automatic),Fiber optic,0,Yes,Yes,6,19,0.26666666666666666,249.0,1,0.0,10.3,5.086956521739131
2782-LFZVW,11,58.95,Month-to-month,Mailed check,DSL,0,No,No,1,17,0.3076923076923077,615.75,3,0.0,16.583333333333332,2.857142857142857
2866-IKBTM,1,19.55,Month-to-month,Mailed check,No,0,No,No,0,23,0.7692307692307693,636.3,1,1.0,0.0,0.0
1342-JPNKI,10,86.05,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,1,24,0.7142857142857143,455.7,0,0.0,0.0,4.25
2817-NTQDO,13,45.55,Month-to-month,Credit card (automatic),DSL,0,No,No,3,24,0.6,741.0,3,0.3333333333333333,44.7,1.8461538461538463
7129-AZJDE,34,78.95,One year,Bank transfer (automatic),Fiber optic,0,Yes,Yes,1,12,0.3333333333333333,594.6666666666666,0,0.0,0.0,5.384615384615385
6986-IJDHX,39,86.3,Month-to-month,Mailed check,Fiber optic,0,Yes,Yes,2,25,0.25,297.8,2,0.0,8.455,5.545454545454546
2560-PPCHE,65,105.05,One year,Bank transfer (automatic),Fiber optic,0,No,No,4,17,0.7,616.7142857142857,0,0.0,0.0,5.72972972972973
4676-MQUEA,50,101.9,One year,Bank transfer (automatic),Fiber optic,1,Yes,No,4,12,0.7142857142857143,559.2,5,0.4,4.9366666666666665,3.2439024390243905
8138-EALND,15,19.75,Month-to-month,Mailed check,No,0,No,No,0,29,0.45,595.4444444444445,2,0.5,9.45,0.0
3580-HYCSP,72,110.3,Two year,Bank transfer (automatic),Fiber optic,0,Yes,Yes,5,15,0.5,478.4,1,1.0,0.0,3.5945945945945947
1352-HNSAW,72,115.6,Two year,Bank transfer (automatic),Fiber optic,0,Yes,Yes,6,14,0.75,391.5,1,0.0,10.07,8.114754098360656
2075-PUEPR,55,19.35,Two year,Bank transfer (automatic),No,0,Yes,Yes,0,17,0.5454545454545454,596.6666666666666,2,0.5,56.51,0.0
1982-FEBTD,23,25.6,Two year,Credit card (automatic),No,0,Yes,Yes,0,18,0.2857142857142857,445.5,0,0.0,0.0,0.0
5301-GAUUY,32,80.35,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,1,22,0.375,637.0,1,0.0,17.16,2.5555555555555554
5791-KAJFD,56,68.75,One year,Bank transfer (automatic),DSL,0,Yes,Yes,3,27,0.9285714285714286,486.0,3,0.6666666666666666,4.83,4.142857142857143
2654-VBVPB,1,19.9,Month-to-month,Bank transfer (automatic),No,0,No,No,0,14,0.5555555555555556,538.4,1,0.0,10.36,0.0
1154-HYWWO,38,70.6,One year,Mailed check,DSL,0,No,No,4,27,0.5882352941176471,615.4,1,0.0,7.67,4.128205128205129
2501-XWWTZ,11,70.2,Month-to-month,Electronic check,Fiber optic,0,No,No,0,29,0.7058823529411765,546.0833333333334,2,0.5,5.19,0.0
3716-UVSPD,1,49.3,Month-to-month,Electronic check,DSL,0,No,No,1,29,0.8125,560.2307692307693,0,0.0,0.0,6.833333333333333
6815-ABQFQ,56,107.25,One year,Electronic check,Fiber optic,0,Yes,No,4,11,0.375,602.0,1,0.0,5.87,4.928571428571429
7343-EOBEU,3,23.6,Month-to-month,Mailed check,No,0,Yes,No,0,10,0.42857142857142855,346.6666666666667,3,0.0,3.473333333333333,0.0
3701-SFMUH,7,69.7,Month-to-month,Credit card (automatic),DSL,0,Yes,Yes,3,20,0.3333333333333333,866.2,1,0.0,15.64,4.217391304347826
6103-LIANB,59,99.5,Two year,Credit card (automatic),Fiber optic,0,Yes,Yes,3,28,0.4,519.25,4,0.25,5.753333333333334,3.774193548387097
7319-VENRZ,7,64.3,Month-to-month,Bank transfer (automatic),DSL,0,No,No,3,27,0.5,661.8888888888889,1,0.0,4.18,5.555555555555555
5846-NEQVZ,71,70.85,Two year,Credit card (automatic),DSL,0,Yes,Yes,4,21,0.16666666666666666,846.6666666666666,1,0.0,39.57,7.642857142857143
6967-QIQRV,15,101.9,One year,Electronic check,Fiber optic,0,Yes,Yes,4,25,0.3888888888888889,778.5714285714286,1,0.0,5.36,5.705882352941177
5781-RFZRP,71,73.5,Two year,Credit card (automatic),DSL,0,Yes,No,4,23,0.15,603.0,2,0.0,10.98,3.891891891891892
0939-YAPAF,35,100.25,Month-to-month,Electronic check,Fiber optic,0,No,No,3,12,0.2,550.0,4,0.5,17.130000000000003,3.8125
0308-IVGOK,11,40.4,One year,Credit card (automatic),DSL,0,No,No,3,14,1.0,377.14285714285717,1,0.0,11.12,9.761904761904763
7293-LSCDV,60,19.25,Two year,Credit card (automatic),No,0,Yes,Yes,0,12,0.5,292.75,0,0.0,0.0,0.0
7025-WCBNE,47,59.6,Two year,Bank transfer (automatic),DSL,1,No,No,2,22,0.375,533.6666666666666,2,0.0,4.875,3.8823529411764706
5756-JYOJT,11,64.9,One year,Credit card (automatic),DSL,0,No,No,3,22,0.5714285714285714,593.375,1,0.0,1.35,6.45
4710-FDUIZ,56,100.3,One year,Credit card (automatic),Fiber optic,0,Yes,No,3,29,1.0714285714285714,595.7333333333333,3,0.3333333333333333,30.595,3.2
6030-REHUX,28,110.85,Month-to-month,Electronic check,Fiber optic,1,Yes,No,5,28,0.2727272727272727,593.3333333333334,2,1.0,0.0,5.565217391304348
9548-LIGTA,61,81.05,Two year,Mailed check,DSL,0,Yes,No,5,20,0.3333333333333333,598.6,3,0.3333333333333333,11.12,4.54054054054054
5150-LJNSR,31,98.05,One year,Bank transfer (automatic),Fiber optic,0,Yes,Yes,3,24,0.4117647058823529,825.5714285714286,1,0.0,14.85,5.090909090909091
8270-RKSAP,9,70.5,Month-to-month,Electronic check,Fiber optic,0,No,No,0,18,1.0,689.5555555555555,1,0.0,30.93,0.0
6522-YRBXD,35,94.55,Month-to-month,Electronic check,Fiber optic,1,Yes,No,3,19,0.46153846153846156,483.8333333333333,2,0.0,12.35,9.264705882352942
2640-LYMOV,2,19.65,Month-to-month,Mailed check,No,0,No,No,0,18,0.8,388.375,0,0.0,0.0,0.0
1218-VKFPE,12,19.0,Month-to-month,Mailed check,No,0,Yes,Yes,0,12,1.4,399.14285714285717,2,0.0,21.41,0.0
3627-FHKBK,1,75.3,Month-to-month,Mailed check,Fiber optic,0,No,No,1,17,0.21428571428571427,610.0,5,0.2,15.915,2.4
2865-TCHJW,4,89.2,Month-to-month,Electronic check,Fiber optic,1,No,No,2,17,0.21428571428571427,360.6666666666667,2,0.5,38.79,2.8461538461538463
1423-BMPBQ,1,19.0,Month-to-month,Mailed check,No,0,Yes,Yes,0,23,0.4375,570.2857142857143,0,0.0,0.0,0.0
2393-DIVAI,3,20.0,Month-to-month,Mailed check,No,0,No,No,0,17,0.5454545454545454,424.3333333333333,1,1.0,0.0,0.0
5192-EBGOV,1,85.7,Month-to-month,Electronic check,Fiber optic,1,No,No,1,18,0.38461538461538464,316.2,0,0.0,0.0,3.5555555555555554
4568-KNYWR,52,63.25,Two year,Credit card (automatic),DSL,0,No,No,3,19,0.46153846153846156,383.1666666666667,0,0.0,0.0,6.636363636363637
8752-IMQOS,5,20.1,One year,Mailed check,No,0,Yes,Yes,0,23,0.9166666666666666,481.1818181818182,3,0.0,27.173333333333332,0.0
0742-LAFQK,72,99.15,Two year,Electronic check,Fiber optic,0,Yes,No,4,11,0.1,454.0,2,0.0,10.84,4.333333333333333
0795-LAFGP,71,90.4,Two year,Electronic check,DSL,0,Yes,Yes,6,11,0.375,594.3333333333334,0,0.0,0.0,3.2452830188679247
0619-OLYUR,72,111.9,Two year,Credit card (automatic),Fiber optic,0,Yes,No,5,18,0.38461538461538464,341.6,0,0.0,0.0,7.909090909090909
5512-IDZEI,46,24.9,One year,Electronic check,No,0,Yes,Yes,0,20,0.5384615384615384,462.2857142857143,0,0.0,0.0,0.0
0459-SPZHJ,63,83.5,Two year,Credit card (automatic),DSL,0,Yes,Yes,5,15,0.07142857142857142,299.0,2,0.5,4.59,2.8181818181818183
0215-BQKGS,30,84.3,Month-to-month,Credit card (automatic),Fiber optic,0,No,No,3,25,0.5625,345.1111111111111,3,0.0,6.776666666666666,5.758620689655173
9244-ZVAPM,1,45.6,Month-to-month,Mailed check,DSL,0,No,No,0,23,0.5333333333333333,412.625,0,0.0,0.0,0.0
0719-SYFRB,12,61.65,Month-to-month,Mailed check,DSL,0,No,No,3,17,0.5454545454545454,736.1666666666666,4,0.25,216.95666666666668,5.166666666666667
8208-EUMTE,16,54.85,Two year,Mailed check,DSL,0,No,No,5,23,0.4375,579.7142857142857,0,0.0,0.0,3.2790697674418605
5172-MIGPM,4,65.55,Month-to-month,Mailed check,DSL,0,No,No,2,18,0.6363636363636364,610.0,2,0.0,11.175,6.818181818181818
1710-RCXUS,51,90.35,One year,Credit card (automatic),Fiber optic,0,Yes,No,2,15,0.6666666666666666,681.1666666666666,0,0.0,0.0,4.222222222222222
0374-FIUCA,65,20.4,Two year,Credit card (automatic),No,0,Yes,No,0,11,0.375,399.0,1,1.0,0.0,0.0
5839-SUYVZ,16,74.55,Month-to-month,Credit card (automatic),Fiber optic,0,No,No,1,24,0.4117647058823529,481.57142857142856,2,0.0,17.61,6.2727272727272725
5173-ZXXXL,2,19.95,One year,Mailed check,No,0,No,No,0,13,0.4444444444444444,706.0,1,0.0,9.38,0.0
1096-ADRUX,66,74.25,One year,Bank transfer (automatic),Fiber optic,0,Yes,Yes,0,22,0.2222222222222222,769.5,3,0.0,13.563333333333333,0.0
2001-MCUUW,46,108.65,Two year,Electronic check,Fiber optic,0,No,No,5,25,0.3888888888888889,759.5714285714286,2,0.0,16.52,4.816326530612245
2731-GJRDG,32,109.55,One year,Bank transfer (automatic),Fiber optic,0,No,No,5,26,0.4444444444444444,391.5,0,0.0,0.0,17.25581395348837
4723-BEGSG,72,86.65,Two year,Credit card (automatic),DSL,0,Yes,No,5,28,0.6470588235294118,594.9090909090909,0,0.0,0.0,12.159090909090908
6516-NKQBO,38,81.0,Two year,Credit card (automatic),DSL,0,Yes,Yes,5,18,0.6363636363636364,370.7142857142857,1,0.0,14.71,2.4705882352941178
8672-OAUPW,51,47.85,One year,Credit card (automatic),DSL,0,No,Yes,1,27,0.42105263157894735,425.875,3,0.3333333333333333,2.86,4.538461538461538
8207-DMRVL,72,114.55,Two year,Bank transfer (automatic),Fiber optic,0,Yes,Yes,6,27,0.42105263157894735,386.125,0,0.0,0.0,4.104166666666667
3419-SNJJD,65,105.25,Month-to-month,Bank transfer (automatic),Fiber optic,1,Yes,No,4,24,0.5,416.75,2,0.0,34.955,2.52
6543-CPZMK,9,29.95,Month-to-month,Electronic check,DSL,0,Yes,Yes,1,23,0.6428571428571429,574.7777777777778,3,0.0,32.35666666666666,4.125
4765-OXPPD,9,65.0,Month-to-month,Mailed check,DSL,0,Yes,Yes,4,17,0.7,929.1428571428571,5,0.4,6.8566666666666665,5.038461538461538
2804-ETQDK,66,20.55,Two year,Mailed check,No,0,No,Yes,0,13,0.4444444444444444,717.5,2,0.0,12.760000000000002,0.0
6689-VRRTK,44,109.8,One year,Credit card (automatic),Fiber optic,1,No,No,5,21,0.23529411764705882,688.0,2,0.5,6.87,4.1568627450980395
7138-GIRSH,50,69.5,Two year,Bank transfer (automatic),DSL,0,No,No,3,18,0.2,578.0,0,0.0,0.0,8.5
9396-ZSFLL,15,48.85,Month-to-month,Mailed check,DSL,0,No,No,0,26,0.3,765.6666666666666,5,0.2,13.5325,0.0
6464-KEXXH,8,25.25,Month-to-month,Credit card (automatic),DSL,0,No,No,0,10,0.6666666666666666,370.0,1,0.0,8.2,0.0
7134-MJPDY,66,102.85,One year,Credit card (automatic),Fiber optic,1,No,No,4,16,0.45454545454545453,278.2,0,0.0,0.0,4.942857142857143
5240-CAOYT,57,87.55,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,3,19,0.5833333333333334,649.1428571428571,0,0.0,0.0,3.619047619047619
4059-IIEBK,7,78.55,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,1,30,0.5789473684210527,586.0909090909091,2,0.5,9.91,13.75
4881-JVQOD,10,34.55,Month-to-month,Bank transfer (automatic),DSL,1,Yes,Yes,1,26,0.3684210526315789,702.7142857142857,2,0.0,10.5,3.4
0516-UXRMT,62,92.05,One year,Electronic check,Fiber optic,0,No,No,3,26,1.3636363636363635,830.9333333333333,3,0.0,9.703333333333333,3.576923076923077
4851-BQDNX,40,85.05,One year,Electronic check,Fiber optic,0,Yes,Yes,2,17,0.7,601.1428571428571,3,0.3333333333333333,20.71,6.684210526315789
5148-HKFIR,20,19.7,Two year,Mailed check,No,0,No,No,0,10,0.25,663.0,1,0.0,9.84,0.0
1009-IRMNA,7,20.0,Month-to-month,Bank transfer (automatic),No,0,No,No,0,22,0.375,318.5,1,0.0,12.2,0.0
3003-CMDUU,25,95.15,Month-to-month,Electronic check,Fiber optic,0,Yes,No,3,17,0.3076923076923077,369.25,3,0.0,14.553333333333333,21.59259259259259
5016-IBERQ,23,84.25,Month-to-month,Electronic check,Fiber optic,0,Yes,No,2,26,1.0,352.7692307692308,5,0.2,10.205,8.789473684210526
6797-UCJHZ,66,104.6,One year,Credit card (automatic),Fiber optic,1,Yes,No,4,18,0.058823529411764705,383.0,0,0.0,0.0,3.2857142857142856
2469-DTSGX,72,111.65,Two year,Electronic check,Fiber optic,1,No,No,5,25,0.19047619047619047,405.25,0,0.0,0.0,3.8048780487804876
4554-YGZIH,49,90.05,Month-to-month,Credit card (automatic),Fiber optic,1,Yes,No,2,14,0.2727272727272727,391.3333333333333,1,1.0,0.0,2.1666666666666665
5099-BAILX,43,110.75,Month-to-month,Bank transfer (automatic),Fiber optic,1,Yes,Yes,5,17,0.7,513.2857142857143,2,0.0,21.85,3.6363636363636362
9931-KGHOA,46,55.0,Month-to-month,Bank transfer (automatic),DSL,0,Yes,No,1,18,1.0,513.0,5,0.2,15.0225,16.0
1775-KWJKQ,72,89.85,Two year,Credit card (automatic),DSL,0,Yes,Yes,6,17,0.21428571428571427,204.33333333333334,1,0.0,127.57,7.48
7665-VIGUD,10,20.35,One year,Mailed check,No,0,No,No,0,27,0.42105263157894735,313.125,1,0.0,16.84,0.0
9411-TPQQV,40,54.55,One year,Bank transfer (automatic),DSL,0,No,No,4,26,0.4444444444444444,443.375,1,1.0,0.0,10.0
7207-RMRDB,65,105.5,Month-to-month,Electronic check,Fiber optic,0,Yes,Yes,4,29,0.6111111111111112,438.8181818181818,2,1.0,0.0,2.7666666666666666
7954-MLBUN,31,99.45,Two year,Bank transfer (automatic),Fiber optic,0,No,No,4,21,0.9090909090909091,571.4,0,0.0,0.0,3.5833333333333335
2077-DDHJK,68,70.9,Two year,Credit card (automatic),DSL,0,Yes,No,4,14,0.75,367.3333333333333,0,0.0,0.0,4.029411764705882
4913-EHYUI,56,104.55,One year,Bank transfer (automatic),Fiber optic,1,Yes,Yes,4,23,1.0909090909090908,744.8333333333334,2,0.5,31.34,9.642857142857142
0195-IESCP,10,85.25,Month-to-month,Electronic check,Fiber optic,0,Yes,No,1,24,0.3333333333333333,264.3333333333333,0,0.0,0.0,7.5
9574-BOSMD,68,25.4,Two year,Bank transfer (automatic),No,0,Yes,Yes,0,19,0.46153846153846156,480.8333333333333,0,0.0,0.0,0.0
4580-TMHJU,43,56.15,Month-to-month,Electronic check,DSL,0,Yes,Yes,1,25,0.5625,330.0,4,0.5,42.879999999999995,1.8571428571428572
0970-ETWGE,1,89.55,Month-to-month,Electronic check,Fiber optic,0,No,No,2,12,0.7142857142857143,774.6,3,0.3333333333333333,12.095,2.7777777777777777
4908-XAXAY,49,89.85,One year,Bank transfer (automatic),Fiber optic,1,No,No,3,27,0.6875,510.1818181818182,1,0.0,10.13,4.894736842105263
8404-VLQFB,15,25.25,Month-to-month,Electronic check,No,0,Yes,Yes,0,21,0.05,319.0,1,0.0,5.22,0.0
1626-ERCMM,20,94.55,Month-to-month,Electronic check,Fiber optic,1,Yes,No,2,23,0.35294117647058826,292.8333333333333,1,0.0,12.93,3.0
0887-HJGAR,1,45.7,Month-to-month,Mailed check,DSL,0,No,No,0,22,0.047619047619047616,315.0,2,0.5,12.78,0.0
2391-IPLOP,50,69.65,One year,Electronic check,DSL,0,Yes,Yes,3,27,0.9285714285714286,419.38461538461536,3,0.0,6.496666666666666,5.25
5644-PDMZC,2,89.5,Month-to-month,Electronic check,Fiber optic,1,No,No,2,25,0.3157894736842105,464.5,2,0.0,29.61,3.142857142857143
3509-GWQGF,24,70.0,Month-to-month,Credit card (automatic),Fiber optic,1,No,No,0,19,0.7272727272727273,402.5,5,0.4,18.970000000000002,0.0
9576-ANLXO,3,69.55,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,0,12,0.7142857142857143,591.8,1,1.0,0.0,0.0
2024-BASKD,1,74.6,Month-to-month,Mailed check,Fiber optic,0,No,No,1,20,0.1111111111111111,790.0,3,0.0,28.876666666666665,4.0
5845-BZZIB,35,20.1,Two year,Mailed check,No,0,Yes,Yes,0,23,0.4375,445.14285714285717,0,0.0,0.0,0.0
1140-UKVZG,17,24.8,Month-to-month,Mailed check,No,0,No,No,0,26,0.13043478260869565,414.0,0,0.0,0.0,0.0
4160-AMJTL,8,19.65,Month-to-month,Electronic check,No,1,No,No,0,16,0.3333333333333333,431.75,3,0.6666666666666666,6.94,0.0
5183-SNMJQ,10,95.1,Month-to-month,Credit card (automatic),Fiber optic,0,No,No,3,16,0.7777777777777778,620.5714285714286,1,0.0,2.23,12.80952380952381
8100-PNJMH,68,88.85,Two year,Credit card (automatic),DSL,0,Yes,Yes,6,20,0.5384615384615384,499.2857142857143,2,0.0,5.305,9.68
7838-LAZFO,45,78.8,One year,Bank transfer (automatic),DSL,0,Yes,No,5,18,0.2,675.0,3,0.0,10.18,3.0416666666666665
4464-JCOLN,2,19.85,One year,Mailed check,No,0,Yes,Yes,0,21,0.5,492.7142857142857,2,0.5,4.89,0.0
2085-JVGAD,37,20.35,Month-to-month,Bank transfer (automatic),No,0,Yes,No,0,16,0.3333333333333333,390.0,2,0.5,6.4,0.0
5650-VDUDS,4,24.25,Month-to-month,Mailed check,DSL,0,No,No,0,18,0.6363636363636364,362.14285714285717,3,0.3333333333333333,8.66,0.0
8095-WANWK,10,45.25,Month-to-month,Mailed check,DSL,0,No,No,0,16,0.3333333333333333,596.25,3,0.0,7.876666666666668,0.0
3030-ZKIWL,1,20.05,Month-to-month,Mailed check,No,0,No,No,0,14,1.0,456.57142857142856,1,1.0,0.0,0.0
9565-FLVCG,65,69.55,Two year,Mailed check,DSL,0,Yes,Yes,3,21,0.75,432.55555555555554,1,0.0,9.99,6.041666666666667
8755-OGKNA,57,19.5,Two year,Bank transfer (automatic),No,0,Yes,Yes,0,29,0.2608695652173913,457.5,1,0.0,20.39,0.0
2800-VEQXM,3,74.75,Month-to-month,Mailed check,Fiber optic,0,No,No,1,25,0.3888888888888889,774.2857142857143,0,0.0,0.0,6.0
7538-GWHML,2,69.65,Month-to-month,Electronic check,Fiber optic,0,No,No,0,26,0.3684210526315789,616.7142857142857,3,0.3333333333333333,8.7,0.0
5533-RJFTJ,49,30.2,Month-to-month,Bank transfer (automatic),DSL,0,No,No,1,28,0.3333333333333333,371.85714285714283,3,0.0,3.3866666666666667,3.142857142857143
3859-CVCET,4,45.65,Month-to-month,Mailed check,DSL,0,No,No,0,23,0.6428571428571429,408.55555555555554,5,0.0,10.174000000000001,0.0
0214-JHPFW,70,57.8,Two year,Bank transfer (automatic),DSL,0,Yes,No,5,13,0.18181818181818182,401.5,1,0.0,52.58,7.790697674418604
5642-MHDQT,53,19.85,One year,Bank transfer (automatic),No,0,Yes,Yes,0,26,0.4444444444444444,638.625,0,0.0,0.0,0.0
3088-FVYWK,53,25.55,Two year,Credit card (automatic),No,0,Yes,Yes,0,16,0.23076923076923078,809.0,3,0.0,32.266666666666666,0.0
3276-HDUEG,1,75.05,Month-to-month,Mailed check,Fiber optic,0,No,No,0,19,0.35714285714285715,249.2,1,1.0,0.0,0.0
9092-GDZKO,22,24.85,Month-to-month,Credit card (automatic),No,0,No,No,0,28,0.16666666666666666,490.75,2,0.5,2.7,0.0
0823-HSCDJ,52,49.15,Month-to-month,Electronic check,DSL,1,No,No,3,13,1.1666666666666667,382.2857142857143,0,0.0,0.0,3.130434782608696
3729-OWRVL,65,110.35,Two year,Electronic check,Fiber optic,1,No,No,5,22,1.0,531.3636363636364,1,1.0,0.0,5.3061224489795915
2324-AALNO,48,24.55,One year,Bank transfer (automatic),No,0,No,No,0,27,0.5,463.1111111111111,1,0.0,8.25,0.0
0822-GAVAP,2,34.7,Month-to-month,Electronic check,DSL,0,No,No,1,24,0.7142857142857143,432.1,1,0.0,3.14,4.125
5760-IFJOZ,3,107.95,Month-to-month,Mailed check,Fiber optic,0,No,No,4,27,0.2857142857142857,488.8333333333333,1,0.0,13.24,5.365853658536586
2826-UWHIS,45,81.4,Month-to-month,Bank transfer (automatic),Fiber optic,0,Yes,No,1,24,0.7142857142857143,318.2,4,0.5,6.805,4.4
1448-PWKYE,1,80.0,Month-to-month,Electronic check,Fiber optic,0,Yes,Yes,1,12,0.09090909090909091,147.0,3,0.6666666666666666,32.82,3.0
7501-IWUNG,61,73.8,Two year,Bank transfer (automatic),DSL,0,Yes,Yes,4,16,0.23076923076923078,523.6666666666666,1,0.0,2.82,13.10344827586207
4957-TREIR,3,64.4,Month-to-month,Credit card (automatic),DSL,0,No,No,3,24,0.6,720.1111111111111,2,1.0,0.0,4.464285714285714
7251-LJBQN,40,103.75,One year,Credit card (automatic),Fiber optic,1,No,No,4,16,0.7777777777777778,580.0,2,0.0,4.225,7.545454545454546
8040-MNRTF,1,71.1,Month-to-month,Mailed check,Fiber optic,0,No,No,0,20,0.6666666666666666,630.375,5,0.2,8.645,0.0
1536-HBSWP,1,49.9,Month-to-month,Electronic check,DSL,0,No,No,1,12,1.0,433.0,2,0.5,14.99,5.555555555555555
5313-FPXWG,51,24.6,One year,Bank transfer (automatic),No,0,No,No,0,14,1.0,531.4285714285714,0,0.0,0.0,0.0
0067-DKWBL,2,49.25,Month-to-month,Electronic check,DSL,1,No,No,1,29,0.2608695652173913,382.6666666666667,4,0.75,14.8,8.444444444444445
0946-FKYTX,52,30.1,One year,Mailed check,DSL,0,No,No,1,18,0.2,220.66666666666666,1,0.0,11.22,4.9
5076-YVXCM,51,83.4,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,1,15,0.36363636363636365,355.25,1,0.0,8.85,11.636363636363637
8262-COGGB,1,20.45,Month-to-month,Mailed check,No,0,No,No,0,24,0.6,367.8888888888889,0,0.0,0.0,0.0
6663-JOCQO,31,75.25,One year,Bank transfer (automatic),DSL,0,Yes,Yes,4,11,0.8333333333333334,482.4,0,0.0,0.0,3.588235294117647
9620-QJREV,47,20.55,One year,Credit card (automatic),No,0,No,Yes,0,11,0.375,639.3333333333334,2,0.0,24.365000000000002,0.0
2276-YDAVZ,3,75.1,Month-to-month,Credit card (automatic),Fiber optic,0,No,No,0,19,0.46153846153846156,589.6666666666666,4,0.5,12.504999999999999,0.0
2682-KEVRP,22,20.05,One year,Mailed check,No,1,No,No,0,19,0.46153846153846156,507.1666666666667,2,0.0,23.259999999999998,0.0
2480-JZOSN,1,20.65,Month-to-month,Mailed check,No,0,Yes,No,0,15,1.1428571428571428,793.375,1,0.0,2.12,0.0
0078-XZMHT,72,85.15,Two year,Bank transfer (automatic),DSL,0,Yes,No,5,11,0.8333333333333334,544.6,1,1.0,0.0,5.613636363636363
5896-NPFWW,3,50.15,Month-to-month,Electronic check,DSL,0,Yes,Yes,1,28,0.21739130434782608,537.2,1,0.0,4.03,7.125
9978-HYCIN,47,84.95,One year,Bank transfer (automatic),Fiber optic,1,Yes,Yes,2,14,0.2727272727272727,236.33333333333334,4,0.0,0.87,6.526315789473684
8338-QIUNR,72,66.5,Two year,Credit card (automatic),DSL,0,Yes,Yes,3,27,0.22727272727272727,757.0,2,0.0,8.1,10.55
1525-LNLOJ,66,63.3,Two year,Bank transfer (automatic),DSL,0,Yes,Yes,2,23,0.6428571428571429,529.2222222222222,5,0.0,2.902,5.125
9450-TRJUU,35,83.15,Month-to-month,Electronic check,Fiber optic,0,No,No,1,19,0.5833333333333334,293.57142857142856,3,0.6666666666666666,2.73,6.444444444444445
1766-GKNMI,29,84.9,Month-to-month,Electronic check,Fiber optic,0,No,No,1,20,0.25,537.0,2,0.5,2.67,3.6666666666666665
6942-LBFDP,2,20.55,Month-to-month,Mailed check,No,0,No,No,0,23,0.6428571428571429,560.3333333333334,1,0.0,6.1,0.0
1456-TWCGB,4,49.25,Month-to-month,Mailed check,DSL,0,No,No,1,16,0.7777777777777778,556.2857142857143,5,0.0,5.7,7.2727272727272725
7133-VBDCG,25,79.85,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,2,27,0.5,425.6666666666667,3,0.0,76.48666666666666,3.6666666666666665
7596-ZYWBB,65,59.6,Two year,Mailed check,DSL,0,No,No,3,12,0.3333333333333333,750.3333333333334,3,0.0,7.6066666666666665,5.25
8329-UTMVM,27,104.65,One year,Bank transfer (automatic),Fiber optic,1,No,No,4,21,0.23529411764705882,544.5,0,0.0,0.0,2.4545454545454546
3014-WJKSM,29,75.3,Month-to-month,Credit card (automatic),Fiber optic,0,Yes,No,1,28,0.16666666666666666,550.75,2,0.5,15.53,4.833333333333333
3347-YJZZE,29,80.1,Month-to-month,Credit card (automatic),DSL,0,Yes,Yes,4,22,0.29411764705882354,548.0,2,0.0,4.785,5.592592592592593
1029-QFBEN,1,19.55,Month-to-month,Mailed check,No,0,No,No,0,17,0.4166666666666667,419.8,1,1.0,0.0,0.0
7929-DMBCV,20,81.0,Month-to-month,Mailed check,Fiber optic,0,Yes,No,2,20,0.25,495.5,1,0.0,4.33,7.0
9661-JALZV,58,24.7,Two year,Credit card (automatic),No,0,No,No,0,14,3.6666666666666665,512.9090909090909,4,0.0,9.592500000000001,0.0
5433-KYGHE,14,86.0,Month-to-month,Mailed check,Fiber optic,0,No,Yes,2,14,0.75,474.1666666666667,3,0.0,3.983333333333333,3.9047619047619047
4312-KFRXN,72,25.4,Two year,Mailed check,No,0,Yes,No,0,15,0.875,633.5714285714286,0,0.0,0.0,0.0
5575-TPIZQ,46,89.15,Month-to-month,Credit card (automatic),Fiber optic,0,No,No,2,27,0.2857142857142857,517.1666666666666,2,1.0,0.0,5.875
0114-IGABW,71,58.25,Two year,Bank transfer (automatic),DSL,0,Yes,No,5,26,0.4444444444444444,387.5,0,0.0,0.0,4.270833333333333
9944-AEXBM,32,85.65,Month-to-month,Bank transfer (automatic),Fiber optic,0,No,No,1,11,0.375,438.3333333333333,1,0.0,13.71,3.75
1853-ARAAQ,26,50.35,Month-to-month,Credit card (automatic),DSL,0,No,No,3,18,0.5,375.1666666666667,5,0.4,7.94,9.0
